% YYYY MM DD, North, East Vert, sigmas, all in mm
2009 01 27 -31.66  -36.86  29.84  1.63  1.47  4.12
2009 01 28 -33.46  -38.71  15.66  1.39  1.29  3.8
2009 01 29 -32.42  -38.76  19.43  1.51  1.33  6.06
2009 01 30 -32.92  -38.81  16.79  1.46  1.31  5.89
2009 01 31 -32.65  -38.68  20.57  1.34  1.22  5.35
2009 02 01 -32.53  -39.29  22.07  1.37  1.26  4.47
2009 02 02 -31.67  -39.27  21.7  1.41  1.25  3.4
2009 02 03 -31.73  -39.95  21.18  1.3  1.2  3.31
2009 02 04 -32.05  -40.03  16.38  1.35  1.23  3.75
2009 02 05 -32.44  -41.16  30.45  1.59  1.42  4
2009 02 06 -30.94  -41.1  14.33  1.4  1.26  3.72
2009 02 07 -32.1  -41.62  17.87  1.39  1.29  3.73
2009 02 08 -32.29  -40.95  14.82  1.38  1.25  3.77
2009 02 09 -32.58  -40.33  22.04  1.39  1.27  3.86
2009 02 10 -33.37  -40.31  25.05  1.39  1.25  3.72
2009 02 11 -30.41  -40.14  16.86  1.45  1.31  4.07
2009 02 12 -31.43  -39.33  14.91  1.38  1.28  3.77
2009 02 13 -31.11  -40.34  23.65  1.39  1.26  3.61
2009 02 14 -31.57  -41.83  22.3  1.39  1.29  3.83
2009 02 15 -30.2  -41.62  23  1.38  1.26  3.7
2009 02 16 -30.1  -42.24  20.99  1.39  1.24  3.75
2009 02 17 -30.15  -40.49  18.8  1.42  1.28  3.83
2009 02 18 -31.01  -40.94  20.78  1.38  1.26  4.23
2009 02 19 -29.49  -44.02  16.75  1.3  1.3  3.28
2009 02 20 -30.99  -40.24  27  1.3  1.19  3.33
2009 02 21 -31.63  -40.3  23.6  1.3  1.18  3.32
2009 02 22 -32.6  -41.18  27.7  1.41  1.27  3.74
2009 02 23 -31.74  -41.31  26.92  1.63  1.49  5.32
2009 02 24 -30.5  -40.1  30.81  1.56  1.42  5.04
2009 02 25 -31.22  -41.23  30.98  1.42  1.28  3.86
2009 02 26 -31.48  -41.41  22.69  1.54  1.4  5.28
2009 02 27 -30.75  -40.59  15.45  1.39  1.28  3.63
2009 02 28 -32.02  -39.61  24.73  1.37  1.24  3.54
2009 03 01 -31.96  -43.48  21.51  1.45  1.35  4.45
2009 03 02 -29.63  -43.74  15.59  1.6  1.47  5.39
2009 03 03 -30.21  -43.2  16.84  1.53  1.4  6.02
2009 03 04 -32.63  -43.66  14.48  1.48  1.37  4.41
2009 03 05 -30.55  -43.49  12.94  1.45  1.35  3.94
2009 03 06 -33.11  -42.09  16.61  1.41  1.33  3.79
2009 03 07 -32.31  -40.93  19.38  1.39  1.26  3.74
2009 03 08 -31.8  -40.94  15.93  1.35  1.21  3.63
2009 03 09 -32.08  -40.67  12.57  1.4  1.23  4.06
2009 03 10 -32.26  -40.42  13.5  1.29  1.15  3.32
2009 03 11 -32.2  -39.99  21.79  1.24  1.11  3.2
2009 03 12 -31.33  -40.13  16.2  1.24  1.11  3.09
2009 03 13 -31.74  -41.31  12.54  1.21  1.09  3.24
2009 03 14 -31.12  -41.71  15.76  1.27  1.15  3.31
2009 03 15 -30.78  -39.88  11.17  1.34  1.21  4.38
2009 03 16 -27.24  -40.89  9.39  1.43  1.29  5.58
2009 03 17 -30.23  -40.96  13.07  1.38  1.24  3.82
2009 03 18 -30.78  -42.05  2.88  1.46  1.36  5.6
2009 04 20 -34.94  -42.93  22.84  3.58  2.64  14.13
2009 04 21 -30.56  -41.18  12.97  1.67  1.37  6.34
2009 04 22 -30.25  -40.76  13.22  1.61  1.34  6.21
2009 04 23 -29.09  -42.21  20.45  1.68  1.4  6.48
2009 04 24 -30.94  -42.63  29.72  1.73  1.44  6.68
2009 04 25 -29.41  -41.31  16.84  1.56  1.31  5.94
2009 04 26 -29.41  -44.51  17.34  1.64  1.38  6.28
2009 04 27 -27.92  -43.07  20.27  1.74  1.46  6.64
2009 04 28 -28.68  -43.9  20.78  1.7  1.42  6.52
2009 04 29 -28.08  -42.97  23.83  1.62  1.34  6.11
2009 04 30 -29.76  -42.12  27.07  1.63  1.43  6.38
2009 05 01 -29.49  -42.1  20.96  1.69  1.44  6.51
2009 05 02 -28.26  -43.71  16.11  1.66  1.4  6.42
2009 05 03 -29.25  -43.12  20.62  1.89  1.59  7.4
2009 05 04 -29.19  -42.81  20.34  1.68  1.41  6.46
2009 05 05 -29.78  -42.88  27.58  1.92  1.63  7.53
2009 05 06 -30.17  -41.14  19.58  1.8  1.54  6.98
2009 05 07 -30.48  -42.9  12.37  1.69  1.44  6.54
2009 05 08 -31.34  -41.92  9.12  1.61  1.37  6.21
2009 05 09 -30.74  -42.2  9.53  1.67  1.41  6.48
2009 05 10 -30.26  -41.61  12.23  1.68  1.41  6.44
2009 05 11 -29.98  -43.64  16.77  1.64  1.36  6.28
2009 05 12 -30.23  -43.35  18.63  1.59  1.34  6.13
2009 05 13 -30.01  -42.72  9.79  1.53  1.28  5.89
2009 05 14 -30.91  -42.24  9.21  1.57  1.32  5.98
2009 05 15 -29.85  -43.43  20.25  1.57  1.32  6.01
2009 05 16 -30.15  -41.79  17.92  1.52  1.29  5.81
2009 05 17 -30.35  -42  22.08  1.57  1.31  6.09
2009 05 18 -29.86  -41.93  18.36  1.54  1.3  5.93
2009 05 19 -29.53  -40.54  22.61  1.61  1.36  6.35
2009 05 20 -27.88  -41.04  22.66  1.63  1.38  6.29
2009 05 21 -29.17  -42.34  16.6  1.38  1.19  5.23
2009 05 22 -30.58  -42.66  21.14  1.63  1.41  6.25
2009 05 23 -29.05  -44.4  17.52  1.63  1.38  6.35
2009 05 24 -29.4  -43.61  22.92  1.54  1.32  5.97
2009 05 25 -29.71  -43.07  16.92  1.73  1.48  6.69
2009 05 26 -30.95  -42.87  21.54  1.63  1.39  6.32
2009 05 27 -30.45  -43.67  17.53  1.57  1.35  6.1
2009 05 28 -30.24  -42.99  21.97  1.59  1.37  6.19
2009 05 29 -30.34  -42.22  18.38  1.58  1.37  6.17
2009 05 30 -31.48  -42.12  18.07  1.59  1.36  6.23
2009 05 31 -30.09  -42.79  16.55  1.68  1.44  6.56
2009 06 01 -29.68  -42.99  21.54  1.62  1.41  6.37
2009 06 02 -29.48  -42.12  14.47  1.67  1.44  6.59
2009 06 03 -28.48  -43.09  14.98  1.69  1.46  6.67
2009 06 04 -27.13  -44.44  14.09  1.7  1.47  6.67
2009 06 05 -30.61  -43.82  18.67  1.67  1.46  6.55
2009 06 06 -29.35  -44.05  13.09  1.48  1.29  5.8
2009 06 07 -29.33  -42.49  16.04  1.44  1.29  5.6
2009 06 08 -29.24  -44.72  20.77  1.48  1.34  5.79
2009 06 09 -28.87  -44.06  18.17  1.49  1.36  5.84
2009 06 10 -30.05  -42.02  15.46  1.39  1.24  5.39
2009 06 11 -30.49  -41.74  16.77  1.41  1.29  5.53
2009 06 12 -30.66  -41.86  13.57  1.41  1.29  5.49
2009 06 13 -28.83  -44.91  14.95  1.43  1.29  5.57
2009 06 14 -29.44  -41.17  10.11  1.47  1.34  5.79
2009 06 15 -29.47  -40.98  9.54  1.48  1.36  5.87
2009 06 16 -29.1  -41.26  12.02  1.43  1.31  5.65
2009 06 17 -28.77  -41.88  12.03  1.46  1.34  5.72
2009 06 18 -28.13  -43.62  10.27  1.48  1.37  5.84
2009 06 19 -29.35  -44.64  14.06  1.48  1.37  5.82
2009 06 20 -29.6  -43.76  13.55  1.63  1.51  6.46
2009 06 21 -29.04  -43.39  8.42  1.43  1.32  5.66
2009 06 22 -30.04  -41.67  16.5  1.47  1.35  5.7
2009 06 23 -28.89  -42.67  16.43  1.49  1.36  5.84
2009 06 24 -27.6  -42.56  16.15  1.46  1.34  5.77
2009 06 25 -30.26  -41.49  21.52  1.51  1.4  5.97
2009 06 26 -30.48  -43.59  18.48  1.46  1.36  5.76
2009 06 27 -30.05  -41.86  13.95  1.41  1.3  5.56
2009 06 28 -29.68  -42.09  16.82  1.45  1.36  5.7
2009 06 29 -28.44  -43.54  19.79  1.42  1.33  5.59
2009 06 30 -28  -43.51  21.94  1.5  1.38  5.86
2009 07 01 -30.68  -41.86  23.74  1.47  1.37  5.74
2009 07 02 -29.2  -43.27  25.42  1.52  1.4  5.97
2009 07 03 -28.39  -40.62  18.6  1.57  1.44  6.19
2009 07 04 -29.23  -42.62  19.19  1.46  1.34  5.72
2009 07 05 -28.75  -44.04  15.28  1.58  1.41  6.18
2009 07 06 -28.29  -44.69  20.66  1.61  1.43  6.34
2009 07 07 -27.83  -44.23  24.55  1.52  1.37  5.97
2009 07 08 -28.42  -42.42  23  1.41  1.3  5.49
2009 07 09 -28.1  -43.52  18.64  1.41  1.29  5.49
2009 07 10 -29.02  -43.78  18.38  1.39  1.29  5.42
2009 07 11 -29.61  -42.01  15.32  1.45  1.34  5.77
2009 07 12 -30.3  -44.97  20.49  1.83  1.64  7.41
2009 07 13 -29  -44.34  21.93  1.61  1.45  6.42
2009 07 14 -29.15  -42.88  15.01  1.54  1.39  6.11
2009 07 15 -27.1  -42.99  14.68  1.68  1.51  6.76
2009 07 16 -28.31  -41.71  11.28  1.65  1.48  6.6
2009 07 17 -29.08  -43.32  13.4  1.61  1.45  6.39
2009 07 18 -29.19  -43.21  14.72  1.63  1.5  6.61
2009 07 19 -29.35  -43.93  21.59  1.55  1.42  6.21
2009 07 20 -29.09  -44.01  15.58  1.55  1.42  6.21
2009 07 21 -28.77  -43.08  19.33  1.56  1.42  6.28
2009 07 22 -29.1  -43.41  17.76  1.52  1.37  6.05
2009 07 23 -29.66  -42.38  16.12  1.59  1.46  6.47
2009 07 24 -28.68  -42.86  15.56  1.6  1.46  6.52
2009 07 25 -28.68  -41.77  14.56  1.63  1.49  6.6
2009 07 26 -29.42  -42.48  14.45  1.64  1.49  6.69
2009 07 27 -27.25  -45.5  15.53  1.66  1.52  6.64
2009 07 28 -28.68  -46.3  20.69  1.74  1.59  7.08
2009 07 29 -31.18  -48.57  25.12  2  1.81  8.23
2009 07 30 -29.54  -43.58  18.79  1.75  1.56  7.08
2009 07 31 -28.79  -44.69  7.58  1.73  1.57  6.97
2009 08 01 -27.96  -43.91  18.53  1.73  1.56  6.89
2009 08 02 -29.91  -43.87  21.1  1.62  1.48  6.54
2009 08 03 -29.58  -44.54  21.76  1.84  1.65  7.42
2009 08 04 -27.94  -45.27  24.72  1.69  1.56  6.89
2009 08 05 -25.57  -44.58  20.22  1.71  1.51  6.73
2009 08 06 -26.96  -45.24  21.86  1.68  1.5  6.83
2009 08 07 -28.36  -42.93  17.66  1.55  1.39  6.09
2009 08 08 -26.6  -42.84  17.45  1.54  1.4  6.09
2009 08 09 -28.56  -42.58  15.66  1.64  1.53  6.63
2009 08 10 -31.04  -44.39  13.3  1.74  1.59  7.08
2009 08 11 -28.56  -44.28  14.66  1.59  1.43  6.41
2009 08 12 -28.78  -44.14  15.73  1.73  1.55  6.98
2009 08 13 -26.87  -46.47  15.13  1.64  1.48  6.61
2009 08 14 -27.78  -44.1  19.55  1.75  1.57  7.07
2009 08 15 -28.74  -44.6  18.25  1.57  1.41  6.23
2009 08 16 -29.51  -44.27  15.49  1.5  1.34  5.97
2009 08 17 -30.02  -43.97  17.77  1.58  1.43  6.36
2009 08 18 -29.55  -43.56  20.01  1.58  1.42  6.33
2009 08 19 -29.8  -43.14  22.7  1.59  1.45  6.36
2009 08 20 -30.91  -42.67  21.36  1.7  1.54  6.89
2009 08 21 -29.49  -42.57  15.83  1.63  1.47  6.54
2009 08 22 -28.79  -42.47  20.31  1.61  1.46  6.52
2009 08 23 -28.75  -46.11  19.12  1.68  1.52  6.77
2009 08 24 -28.18  -43.1  15.36  1.7  1.54  6.85
2009 08 25 -27.22  -42.88  14.6  1.7  1.58  6.94
2009 08 26 -27.87  -44.21  18.56  1.61  1.49  6.5
2009 08 27 -28.9  -43.83  18.67  1.6  1.53  6.4
2009 08 28 -28.16  -45.69  16.48  1.57  1.45  6.29
2009 08 29 -28.79  -44.93  24.03  1.78  1.66  7.18
2009 08 30 -25.2  -44.57  22.49  1.68  1.56  6.74
2009 08 31 -27.24  -44.1  21.64  1.68  1.55  6.87
2009 09 01 -25.67  -42.88  21.47  1.68  1.54  6.78
2009 09 02 -28.22  -44.08  18.76  1.69  1.56  6.85
2009 09 03 -27.71  -43.88  18.79  2.15  2.03  8.8
2009 09 04 -27.96  -44.24  20.05  1.63  1.52  6.69
2009 09 05 -27.47  -43.08  18.96  1.78  1.62  7.27
2009 09 06 -27.45  -41.12  21.87  1.68  1.57  7.05
2009 09 07 -29.48  -42.63  19.94  1.64  1.51  6.76
2009 09 08 -29.85  -43.28  17.51  1.55  1.41  6.29
2009 09 09 -29.06  -43.99  15.83  1.61  1.46  6.49
2009 09 10 -29.39  -44.21  15.34  1.74  1.6  7.09
2009 09 11 -28.79  -44.35  14.83  1.7  1.56  6.96
2009 09 12 -28.62  -45.24  17.92  1.68  1.55  6.8
2009 09 13 -26.67  -46.63  21.24  1.69  1.53  6.95
2009 09 14 -27.43  -45.49  24.83  1.89  1.68  7.75
2009 09 15 -29.17  -43.9  18.47  1.58  1.4  6.31
2009 09 16 -28.02  -44.47  17.87  1.54  1.4  6.22
2009 09 17 -29.39  -44.31  17.79  1.6  1.45  6.49
2009 09 18 -28.37  -42.62  20.79  1.54  1.41  6.13
2009 09 19 -26.57  -43.07  23.79  1.64  1.46  6.56
2009 09 20 -27.84  -44.56  24.04  1.56  1.4  6.25
2009 09 21 -28.26  -44.81  15.03  1.56  1.41  6.2
2009 09 22 -28.57  -44.02  17  1.55  1.38  6.19
2009 09 23 -28.77  -45.27  18.6  1.56  1.4  6.2
2009 09 24 -29.76  -44.83  23  1.58  1.42  6.23
2009 09 25 -29.3  -44.99  25.52  1.6  1.43  6.26
2009 09 26 -28.86  -44.44  25.25  1.53  1.36  6.02
2009 09 27 -28.76  -44.55  23.99  1.58  1.4  6.18
2009 09 28 -27.8  -45.33  23.53  1.62  1.45  6.41
2009 09 29 -29.41  -48.21  35.14  1.7  1.51  6.75
2009 09 30 -28.92  -44.37  21.05  1.59  1.4  6.22
2009 10 01 -27.72  -44.14  20.07  1.36  1.23  5.28
2009 10 02 -26.79  -43.85  20.4  1.35  1.22  5.25
2009 10 03 -27.48  -43.88  23.94  1.5  1.36  5.99
2009 10 04 -28.3  -45.91  21.6  1.43  1.3  5.67
2009 10 05 -28.23  -45.31  19.65  1.4  1.29  5.43
2009 10 06 -27.29  -45.3  19.58  1.35  1.25  5.24
2009 10 07 -28.17  -45.76  20.12  1.38  1.25  5.38
2009 10 08 -28.83  -45.66  16.12  1.41  1.26  5.48
2009 10 09 -27.74  -45.74  17.92  1.36  1.23  5.34
2009 10 10 -28.75  -45.65  18.68  1.36  1.29  5.37
2009 10 11 -27.05  -44.84  24.86  1.37  1.24  5.32
2009 10 12 -27.06  -45.01  25.54  1.42  1.29  5.57
2009 10 13 -26.25  -44.1  23.45  1.52  1.43  6.07
2009 10 14 -23.82  -42.29  17.58  1.73  1.64  7.05
2009 10 15 -26.65  -43.4  12.12  1.53  1.43  6.17
2009 10 16 -27.78  -44.19  13.31  1.47  1.39  5.82
2009 10 17 -27.02  -44.97  15.02  1.45  1.33  5.68
2009 10 18 -27.66  -46.96  26.07  1.53  1.43  5.99
2009 10 19 -27.32  -47.42  32.79  1.65  1.55  6.49
2009 10 20 -28.32  -45.61  16.49  1.44  1.34  5.72
2009 10 21 -27.03  -45.84  13.81  1.44  1.35  5.69
2009 10 22 -26.75  -45.7  14.2  1.46  1.38  5.78
2009 10 23 -27.34  -45.64  12.53  1.42  1.3  5.63
2009 10 24 -27.99  -46.21  19.47  1.48  1.36  5.85
2009 10 25 -26.87  -44.44  15.89  1.43  1.35  5.68
2009 10 26 -27.15  -45.43  18.71  1.43  1.34  5.75
2009 10 27 -27.99  -45.68  29.59  1.55  1.45  6.25
2009 10 28 -25.4  -45.75  23.53  1.44  1.33  5.71
2009 10 29 -28.35  -45.51  25.85  1.42  1.31  5.61
2009 10 30 -26.29  -46.32  15.03  1.47  1.35  5.82
2009 10 31 -26.84  -45.35  17.5  1.41  1.3  5.63
2009 11 01 -26.25  -46.36  18.33  1.4  1.29  5.57
2009 11 02 -25.99  -45.76  18.48  1.4  1.28  5.49
2009 11 03 -27.15  -46.21  17.75  1.38  1.26  5.47
2009 11 04 -25.47  -47.33  15.56  1.42  1.29  5.66
2009 11 05 -24.45  -47.35  20.02  1.5  1.4  6.08
2009 11 06 -24.97  -44.64  12.98  1.48  1.38  5.98
2009 11 07 -27.07  -46.67  15.34  1.44  1.33  5.73
2009 11 08 -27.31  -45.15  18.12  1.41  1.29  5.64
2009 11 09 -25.51  -44.69  21.26  1.38  1.26  5.5
2009 11 10 -26.69  -44.35  23.52  1.49  1.39  6.01
2009 11 11 -26.38  -44.81  26.35  1.44  1.33  5.8
2009 11 12 -26.91  -45.98  28.42  1.5  1.41  6.12
2009 11 13 -25.25  -45.39  16.06  1.38  1.29  5.6
2009 11 14 -25.72  -46.64  15.25  1.36  1.26  5.48
2009 11 15 -25.58  -46.78  13.37  1.35  1.24  5.31
2009 11 16 -26.14  -46.71  15.81  1.34  1.25  5.37
2009 11 17 -25.43  -47.32  18.99  1.53  1.38  6.12
2009 11 18 -26.15  -49.14  24.79  1.47  1.39  5.92
2009 11 19 -26.98  -47.53  18.79  1.39  1.33  5.66
2009 11 20 -25.41  -48.71  19.53  1.47  1.37  5.96
2009 11 21 -26.34  -45.42  21.43  1.42  1.31  5.67
2009 11 22 -25.79  -45.8  19.3  1.42  1.34  5.68
2009 11 23 -26.09  -45.88  16.35  1.37  1.3  5.51
2009 11 24 -25.91  -45.19  16.43  1.37  1.29  5.45
2009 11 25 -26.31  -45.56  16  1.41  1.33  5.58
2009 11 26 -25.67  -45.82  16.68  1.42  1.36  5.74
2009 11 27 -26.01  -46.87  29.3  1.52  1.46  6.26
2009 11 28 -27.6  -45.45  13.47  1.47  1.38  5.78
2009 11 29 -24.23  -47.61  16.56  1.39  1.3  5.49
2009 11 30 -26.16  -48.17  15.2  1.38  1.29  5.5
2009 12 01 -26.36  -47.91  18.98  1.37  1.3  5.51
2009 12 02 -26.12  -48.1  16.56  1.36  1.27  5.42
2009 12 03 -27.13  -47.19  19.73  1.36  1.26  5.44
2009 12 04 -26.47  -46.45  22.72  1.36  1.27  5.49
2009 12 05 -26.45  -47.33  28.06  1.38  1.29  5.59
2009 12 06 -26.61  -45.63  31.47  1.49  1.4  6.01
2009 12 07 -26.4  -46.1  25.32  1.43  1.33  5.66
2009 12 08 -26.81  -45.93  21.68  1.4  1.29  5.49
2009 12 09 -26.16  -45.89  22.41  1.58  1.47  6.45
