% YYYY MM DD, North, East Vert, sigmas, all in mm
2004 06 09 -10.29  -63.66  16.39  1.68  1.68  6.18
2004 06 10 -10.86  -62.8  20.15  1.76  1.78  6.37
2004 06 11 -12.05  -61.66  13.49  1.71  1.65  6.13
2004 06 12 -11.24  -63.63  15.75  1.54  1.53  5.7
2004 06 13 -9.33  -59.76  17.44  1.57  1.52  5.67
2004 06 14 -8.61  -58.62  18.21  1.43  1.4  5.31
2004 06 15 -9.67  -60.18  19.56  1.59  1.59  5.96
2004 06 16 -10.49  -61.41  18.64  1.54  1.5  5.67
2004 06 17 -7.77  -62.18  18.66  1.47  1.5  5.45
2004 06 18 -8.31  -60.74  11.4  1.79  1.77  7.06
2004 06 19 -9.62  -61.07  7.82  1.52  1.53  5.69
2004 06 20 -10.29  -60  15.98  1.69  1.65  6.16
2004 06 21 -11.33  -62.8  14.62  1.56  1.51  5.76
2004 06 22 -9.76  -61.85  6.23  1.35  1.35  5.1
2004 06 23 -10.49  -61.62  14.49  1.41  1.4  5.3
2004 06 24 -10.18  -61.64  15.99  1.51  1.5  5.66
2004 06 25 -8.83  -62.79  12.56  1.39  1.41  5.19
2004 06 26 -9.92  -61.35  14.69  1.61  1.57  5.86
2004 06 27 -10.19  -60.92  15.07  1.62  1.6  6
2004 06 28 -10.88  -61.47  8.24  1.36  1.28  5.15
2004 06 29 -8.76  -60.35  18.26  1.42  1.37  5.3
2004 06 30 -10.29  -58.93  8.76  1.68  1.64  6.15
2004 07 01 -12.05  -59.5  5.23  1.44  1.42  5.48
2004 07 02 -11.5  -60.05  11.69  1.56  1.55  5.84
2004 07 03 -10.84  -58.23  14.09  1.51  1.48  5.56
2004 07 04 -9.75  -60.62  18.96  1.4  1.38  5.15
2004 07 05 -8.62  -60.59  12.57  1.6  1.54  5.86
2004 07 06 -9.5  -61.09  2.36  1.47  1.43  5.48
2004 07 07 -9.33  -60.79  8.36  1.41  1.38  5.19
2004 07 08 -10.35  -60.37  16.73  1.45  1.41  5.35
2004 07 09 -12.13  -58.1  13.98  1.52  1.51  5.65
2004 07 10 -11.42  -59.31  7.82  1.48  1.46  5.39
2004 07 11 -10.9  -59.65  9.42  1.4  1.39  5.19
2004 07 12 -11.27  -58.63  7.47  1.31  1.27  4.8
2004 07 13 -10.79  -61.1  3.85  1.41  1.37  5.11
2004 07 14 -9.5  -60.01  14.2  1.49  1.47  5.47
2004 07 15 -8.8  -59.03  5.36  1.42  1.37  5.23
2004 07 16 -9.26  -58.77  12.58  1.5  1.58  5.5
2004 07 17 -8.67  -57.82  10.99  1.53  1.54  5.63
2004 07 18 -9.88  -55.84  5.68  1.81  1.8  6.37
2004 07 19 -11.9  -60.03  12.24  1.63  1.66  6.01
2004 07 20 -11.2  -58.36  9.98  1.56  1.54  5.69
2004 07 21 -9.47  -60.65  8.75  1.47  1.44  5.35
2004 07 22 -10.98  -60.99  15.81  1.53  1.5  5.6
2004 07 23 -11.48  -59.09  11.79  1.61  1.61  5.81
2004 07 24 -10.62  -59.54  4.58  1.47  1.42  5.48
2004 07 25 -10.28  -60.13  2.44  1.4  1.35  5.14
2004 07 26 -9.8  -60.72  11.75  1.46  1.41  5.35
2004 07 27 -10.69  -60.67  6.3  1.46  1.42  5.38
2004 07 28 -11.16  -60.61  13.89  1.5  1.47  5.44
2004 07 29 -10.77  -60.76  14.91  1.52  1.47  5.55
2004 07 30 -10.14  -61.13  15.76  1.61  1.58  5.9
2004 07 31 -9.9  -59.69  11.79  1.45  1.4  5.32
2004 08 01 -11.31  -61.97  8.46  1.47  1.42  5.39
2004 08 02 -10.92  -62.68  10.03  1.39  1.37  5.12
2004 08 03 -11.73  -62.55  12.54  1.43  1.43  5.21
2004 08 04 -10.76  -62.94  1.48  1.58  1.55  5.7
2004 08 05 -9.7  -60.05  5.58  1.51  1.47  5.52
2004 08 06 -10.1  -60.92  10.32  1.55  1.56  5.6
2004 08 07 -10.79  -61.4  12.05  1.55  1.53  5.58
2004 08 08 -10.22  -61.95  8.71  1.4  1.34  5.05
2004 08 09 -10.16  -61.48  7.67  1.33  1.33  4.79
2004 08 10 -10.78  -61.59  12.53  1.48  1.42  5.26
2004 08 11 -9.91  -60.95  2.61  1.54  1.49  5.5
2004 08 12 -8.82  -60.58  9.25  1.49  1.44  5.54
2004 08 13 -9.99  -62.43  5.68  1.4  1.37  5.05
2004 08 14 -10.06  -60.56  2.71  1.49  1.41  5.2
2004 08 15 -8.61  -59.83  5.59  1.44  1.38  5.21
2004 08 16 -9.55  -60.74  9.29  1.3  1.3  4.88
2004 08 17 -10.96  -60.28  9.29  1.45  1.39  5.3
2004 08 18 -9.65  -63.38  12.76  1.35  1.3  4.87
2004 08 19 -9.68  -63.46  11.67  1.26  1.21  4.51
2004 08 20 -9.75  -60.82  7.74  1.42  1.34  5.08
2004 08 21 -10.1  -63.72  10.96  1.39  1.32  5
2004 08 22 -10.82  -61.16  14.85  1.44  1.36  5.22
2004 08 23 -9.95  -62.2  10.45  1.58  1.5  5.65
2004 08 24 -10.78  -62.58  7.21  1.45  1.37  5.25
2004 08 25 -11.76  -60.53  19.35  1.67  1.59  5.89
2004 08 26 -10.22  -59.66  21.09  1.48  1.4  5.35
2004 08 27 -8.8  -61.68  11.12  1.45  1.39  5.23
2004 08 28 -8.97  -60.88  8.59  1.32  1.26  4.8
2004 08 29 -10.47  -62.67  14.38  1.27  1.2  4.59
2004 08 30 -7.89  -63.37  9.8  1.31  1.27  4.76
2004 08 31 -10.51  -63.69  12.56  1.39  1.34  5.03
2004 09 01 -10.64  -64.75  13.03  1.34  1.29  4.78
2004 09 02 -9.28  -60.8  17.98  1.35  1.27  4.87
2004 09 03 -8.54  -61.85  20.98  1.39  1.32  5.02
2004 09 04 -7.68  -62.87  23.58  1.45  1.36  5.18
2004 09 05 -8.04  -61.49  18.38  1.59  1.52  5.62
2004 09 06 -8.48  -62.42  14.95  1.41  1.35  5.03
2004 09 07 -8.14  -60.95  10.98  1.34  1.26  4.86
2004 09 08 -8.99  -60.77  15.66  1.36  1.27  4.85
2004 09 09 -8.91  -62.95  14.44  1.32  1.24  4.78
2004 09 10 -9.09  -64  10.2  1.35  1.27  4.93
2004 09 11 -8.84  -66.58  16.64  1.4  1.31  5.06
2004 09 12 -9.35  -63.67  13.55  1.32  1.25  4.86
2004 09 13 -10.27  -64.45  15.1  1.51  1.44  5.47
2004 09 14 -8.26  -63.63  13.11  1.44  1.38  5.23
2004 09 15 -9.65  -65.69  19.23  1.55  1.46  5.52
2004 09 16 -9.95  -64.55  18.86  1.44  1.37  5.19
2004 09 17 -7.8  -65.21  18.49  1.43  1.35  5.2
2004 09 18 -9.23  -65  15.58  1.42  1.35  5.18
2004 09 19 -9.64  -61.88  15.1  1.54  1.46  5.55
2004 09 20 -7.99  -62.55  19.68  1.65  1.58  5.87
2004 09 21 -7.13  -63.4  14.49  1.33  1.25  4.82
2004 09 22 -8.14  -63.86  10.15  1.31  1.25  4.76
2004 09 23 -8.13  -62.17  11.03  1.38  1.33  4.95
2004 09 24 -7.71  -62.49  2.9  1.28  1.21  4.57
2004 09 25 -8.06  -62.73  4.77  1.26  1.19  4.56
2004 09 26 -7.95  -63.11  11.73  1.39  1.34  5.02
2004 09 27 -6.24  -64.28  -1.21  2.01  1.98  7.13
2004 09 28 -7.4  -62.19  4.43  1.39  1.35  5
2004 09 29 -8.02  -62.72  11.28  1.26  1.21  4.5
2004 09 30 -8.21  -63.91  13.02  1.36  1.33  4.92
2004 10 01 -7.5  -63.32  10.71  1.2  1.17  4.3
2004 10 02 -9.29  -60.75  6.69  1.36  1.29  4.8
2004 10 03 -8.03  -61.82  11.45  1.3  1.23  4.66
2004 10 04 -7.59  -61.81  8.46  1.28  1.24  4.61
2004 10 05 -7.8  -62.24  8.64  1.28  1.26  4.63
2004 10 06 -7.36  -60.93  6.38  1.38  1.32  4.9
2004 10 07 -7.35  -61.84  15.34  1.31  1.25  4.7
2004 10 08 -6.54  -62.63  4.16  1.3  1.26  4.68
2004 10 09 -6.69  -62.95  10.15  1.29  1.23  4.61
2004 10 10 -6.51  -62.43  18.81  1.26  1.19  4.57
2004 10 11 -6.5  -62.84  9.03  1.35  1.3  4.86
2004 10 12 -5.97  -62.61  13  1.32  1.25  4.8
2004 10 13 -5.18  -63.55  12.98  1.37  1.3  4.98
2004 10 14 -8.58  -61.13  12.35  1.35  1.27  4.82
2004 10 15 -6.18  -64.16  15.05  1.47  1.4  5.27
2004 10 16 -7.75  -56.24  24.44  1.57  1.49  5.57
2004 10 17 -8.63  -65.7  32.53  1.58  1.52  5.72
2004 10 18 -5.88  -64.01  28.15  1.59  1.53  5.79
2004 10 19 -4.49  -62.29  18.78  1.46  1.36  5.25
2004 10 20 -6.92  -62.7  18.95  1.36  1.28  4.85
2004 10 21 -4.71  -61.85  17.98  1.6  1.52  5.69
2004 10 22 -5  -65.88  17.32  1.57  1.49  5.6
2004 10 23 -6.74  -61.88  14.65  1.38  1.31  4.92
2004 10 24 -6.13  -64.38  25.62  1.41  1.33  5.04
2004 10 25 -6.83  -63.75  14.41  1.37  1.33  4.96
2004 10 26 -5.25  -64.32  15.61  1.43  1.35  5.14
2004 10 27 -5.45  -65.32  23.58  1.51  1.44  5.44
2004 10 28 -4.91  -63.87  15.49  1.5  1.43  5.38
2004 10 29 -6.64  -67.76  22.9  1.68  1.6  6.07
2004 10 30 -6.46  -64.09  20.12  1.43  1.37  5.2
2004 10 31 -5.78  -63.81  22.36  1.4  1.34  5.01
2004 11 01 -7.92  -66.15  20.87  1.32  1.24  4.72
2004 11 02 -7.46  -62.67  1.29  1.78  1.75  6.16
2004 11 03 -6.54  -63.55  16.37  1.28  1.22  4.56
2004 11 04 -5.4  -64.72  19  1.37  1.29  5.01
2004 11 05 -3.6  -64.39  20.43  1.81  1.66  6.59
2004 11 06 -4.81  -65.07  32.03  1.43  1.35  5.14
2004 11 07 -3.62  -64.95  23.4  1.39  1.32  5.09
2004 11 08 -0.97  -63.6  25.78  1.51  1.44  5.61
2004 11 09 -6.35  -63.29  20.68  1.42  1.34  5.17
2004 11 10 -5.41  -62.37  19.81  1.38  1.3  4.99
2004 11 11 -3.62  -66.21  16.99  1.29  1.21  4.64
2004 11 12 -3.72  -64.48  15.7  1.29  1.19  4.63
2004 11 13 -2.56  -64.51  16.7  1.32  1.21  4.85
2004 11 14 -3  -64.28  10.86  1.32  1.23  4.81
2004 11 15 -2.8  -63.97  16.62  1.33  1.24  4.83
2004 11 16 -3.97  -64.39  17.27  1.31  1.22  4.77
2004 11 17 -3.75  -64.31  18.59  1.32  1.23  4.71
2004 11 18 -3.32  -64.29  15.52  1.33  1.25  4.78
2004 11 19 -3.47  -63.49  19.28  1.36  1.27  4.86
2004 11 20 -0.95  -65.5  21.37  1.35  1.26  4.98
2004 11 21 -0.33  -64.99  18.51  1.28  1.18  4.69
2004 11 22 -0.34  -65  21.62  1.42  1.29  5.14
2004 11 23 -1.76  -66.33  17.19  1.36  1.23  4.86
2004 11 24 -1.54  -67.16  18.12  1.38  1.25  5.1
2004 11 25 -2.64  -62.87  21.53  1.54  1.42  5.64
2004 11 26 -6.09  -62.61  8.03  2.03  1.84  7.2
2004 11 27 -1.52  -64.82  15.29  1.4  1.28  5.09
2004 11 28 -1.16  -64.19  16.47  1.29  1.18  4.68
2004 11 29 -1.38  -64.87  20.13  1.19  1.11  4.36
2004 11 30 -5.87  -62.28  7.49  1.57  1.63  5.25
2004 12 01 -1.69  -62.32  10.62  1.31  1.2  4.75
2004 12 02 -0.57  -63.02  15.48  1.21  1.13  4.44
2004 12 03 -3.2  -63.01  14.45  1.2  1.11  4.3
2004 12 04 -2.74  -64.86  16.83  1.19  1.11  4.36
2004 12 05 -2.53  -64.05  19.77  1.33  1.23  4.81
2004 12 06 -2.04  -63.91  16.12  1.38  1.25  4.95
2004 12 07 -3.2  -64.43  15.64  1.41  1.3  5.06
2004 12 08 -3.28  -62.39  16.64  1.4  1.29  5.16
2004 12 09 -3.09  -63.8  13.82  1.52  1.42  5.54
2004 12 10 -7.29  -62.6  9.66  1.43  1.32  5
2004 12 11 -3.58  -65.87  15.44  1.6  1.46  5.59
2004 12 12 -3.61  -64.96  33.49  1.65  1.52  5.8
2004 12 13 -2.09  -63.71  5.29  1.43  1.31  5.13
2004 12 14 -4.54  -68.04  13.32  1.4  1.26  5.03
2004 12 15 -3.7  -62.15  10.34  1.37  1.23  4.76
2004 12 16 -3.55  -67.06  7.51  1.32  1.2  4.67
2004 12 17 -5.63  -65.67  11.35  1.16  1.07  4.29
2004 12 18 -5.15  -70.16  14.34  1.21  1.1  4.45
2004 12 19 -4.38  -65.87  16.18  1.25  1.15  4.54
2004 12 20 -6.6  -65.18  21.89  1.51  1.39  5.36
2004 12 21 -5.76  -64.4  20.98  1.42  1.31  5.05
2004 12 22 -5.61  -68.7  13.69  1.13  1.03  4.18
2004 12 23 -3.65  -65.19  9.94  1.18  1.07  4.19
2004 12 24 -5.25  -67.42  17.22  1.19  1.09  4.24
2004 12 25 -7.99  -65.15  19.79  1.27  1.16  4.5
2004 12 26 -7.01  -65.23  17.7  1.33  1.21  4.68
2004 12 27 -7.7  -67.02  18.85  1.3  1.18  4.63
2004 12 28 -5.02  -69.67  15.06  1.5  1.33  5.22
2004 12 29 -6.04  -67.33  19.4  1.43  1.29  5.09
2004 12 30 -4.57  -69.45  27.16  1.62  1.48  5.66
2004 12 31 -6.41  -64.81  14.27  1.47  1.32  5.2
2005 01 01 -6.57  -65.97  17.28  1.3  1.17  4.67
2005 01 02 -7.02  -66.93  12.44  1.18  1.07  4.27
2005 01 03 -4.83  -66.39  10.67  1.28  1.16  4.54
2005 01 04 -5.4  -68.25  13.66  1.33  1.22  4.72
2005 01 05 -5.16  -68.1  11.03  1.18  1.08  4.22
2005 01 06 -4.87  -70.05  19.32  1.21  1.09  4.41
2005 01 07 -5.8  -66.22  17.2  1.2  1.08  4.35
2005 01 08 -2.74  -69.49  19.07  1.57  1.42  5.7
2005 01 09 -3.04  -65.71  15.59  1.34  1.24  5.06
2005 01 10 -4.98  -63.62  24.88  1.44  1.3  5.29
2005 01 11 -3.05  -66.91  17.44  1.43  1.3  5.08
2005 01 12 -5.56  -65.52  19.75  1.35  1.23  4.85
2005 01 13 -7.72  -64.68  11.07  1.52  1.37  5.55
2005 01 14 -6.42  -67.04  27.41  1.54  1.4  5.66
2005 01 15 -4.33  -65.93  5.1  1.37  1.21  4.98
2005 01 16 -4.27  -68.76  14.38  1.34  1.2  4.89
2005 01 17 -6.01  -66.46  15.23  1.34  1.19  4.81
2005 01 18 -5.16  -66.79  13.68  1.4  1.25  5.01
2005 01 19 -5.3  -66.61  15.28  1.36  1.22  4.76
2005 01 20 -5.57  -68.18  18.53  1.26  1.11  4.63
2005 01 21 -5.72  -66.76  15.49  1.34  1.21  4.83
2005 01 22 -4.72  -67.26  15.47  1.18  1.06  4.32
2005 01 23 -5.6  -66.44  18.03  1.16  1.06  4.23
2005 01 24 -6.4  -68.13  19.29  1.16  1.04  4.21
2005 01 25 -6.48  -66.21  21.82  1.15  1.03  4.2
2005 01 26 -5.07  -65.72  19.2  1.29  1.14  4.5
2005 01 27 -5.58  -65.94  22.12  1.19  1.06  4.25
2005 01 28 -6.23  -65.98  20.61  1.18  1.05  4.28
2005 01 29 -6.15  -66.22  18.04  1.19  1.06  4.22
2005 01 30 -4.9  -65.25  13.35  1.14  1.03  4.04
2005 01 31 -5.22  -67.69  16.55  1.1  0.98  3.92
2005 02 01 -6.13  -67.85  14.56  1.07  0.97  3.82
2005 02 02 -5.78  -68.06  13.6  1.1  1  3.94
2005 02 03 -5.93  -66.67  14.07  1.27  1.12  4.41
2005 02 04 -6.5  -66.89  17.72  1.14  1.02  3.99
2005 02 05 -5.97  -67.64  19.55  1.2  1.08  4.29
2005 02 06 -5.81  -67.27  18.7  1.21  1.1  4.32
2005 02 07 -5.97  -66.78  15.99  1.17  1.06  4.22
2005 02 08 -5.69  -66.78  14.79  1.17  1.06  4.19
2005 02 09 -4.45  -65.86  11.57  1.3  1.19  4.6
2005 02 10 -5.61  -63.61  9.66  1.63  1.42  5.36
2005 02 11 -6.31  -67.64  14.83  1.18  1.07  4.24
2005 02 12 -7.06  -68.12  23.21  1.16  1.05  4.18
2005 02 13 -7.44  -66.69  25.63  1.35  1.23  4.79
2005 02 14 -8.45  -66.27  19.61  1.54  1.41  5.43
2005 02 15 -7.12  -65.73  16.52  1.27  1.15  4.53
2005 02 16 -6.41  -65.33  15.15  1.15  1.05  4.11
2005 02 17 -6.34  -66.09  12.91  1.18  1.06  4.19
2005 02 18 -6.12  -64.95  15.81  1.14  1.02  4.05
2005 02 19 -6.28  -64.75  22.56  1.33  1.2  4.74
2005 02 20 -7.53  -70.64  16.48  1.61  1.47  5.65
2005 02 21 -5.48  -65.32  17.33  1.57  1.42  5.49
2005 02 22 -5.59  -65.14  14.36  1.24  1.12  4.41
2005 02 23 -5  -63.63  11.05  1.06  0.99  3.81
2005 02 24 -7.97  -61.86  9.2  1.17  1.05  4.15
2005 02 25 -7.37  -64.59  9.61  1.16  1.05  4.12
2005 02 26 -8.29  -64.29  7.59  1.21  1.05  4.31
2005 02 27 -7.68  -63.99  6.64  1.2  1.07  4.24
2005 02 28 -9.09  -64.44  9.59  1.24  1.11  4.38
2005 03 01 -7.82  -64.58  12.52  1.21  1.08  4.29
2005 03 02 -8.72  -62.47  6.35  1.26  1.13  4.46
2005 03 03 -8.41  -62.95  8.28  1.19  1.08  4.2
2005 03 04 -9.18  -64.07  7.6  1.21  1.07  4.3
2005 03 05 -6.24  -63.59  7.54  1.54  1.4  5.58
2005 03 06 -9.22  -62.38  9.88  1.36  1.21  4.86
2005 03 07 -8.57  -62.79  7.01  1.34  1.18  4.73
2005 03 08 -9.7  -62.43  7.3  1.52  1.35  5.39
2005 03 09 -8.11  -63.46  5.57  1.29  1.14  4.6
2005 03 10 -7.35  -64.29  8.24  1.42  1.26  5.04
2005 03 11 -9.33  -67.63  6.65  1.25  1.11  4.47
2005 03 12 -8.38  -67.98  15.52  1.5  1.34  5.29
2005 03 13 -7.78  -67.65  14.05  1.18  1.04  4.24
2005 03 14 -9.18  -64.96  9.51  1.07  0.95  3.85
2005 03 15 -8.81  -65.87  9.06  1.1  1  3.99
2005 03 16 -9.35  -64.77  5.93  1.26  1.12  4.49
2005 03 17 -8.98  -59.69  19.61  1.59  1.44  5.59
2005 03 18 -9.45  -65.58  12.27  1.49  1.32  5.29
2005 03 19 -9.97  -64.44  9.81  1.39  1.24  4.93
2005 03 20 -9.41  -64.57  9.52  1.29  1.16  4.62
2005 03 21 -8.96  -64.47  13.21  1.25  1.14  4.51
2005 03 22 -9.92  -66.37  8.45  1.28  1.16  4.66
2005 03 23 -9.05  -64.96  10.14  1.31  1.18  4.73
2005 03 24 -9.03  -65.64  7.87  1.29  1.18  4.67
2005 03 25 -7.26  -69.42  5.67  1.18  1.07  4.28
2005 03 26 -8.66  -66.34  6.66  1.15  1.05  4.14
2005 03 27 -9.88  -65.18  7.99  1.28  1.17  4.58
2005 03 28 -10.52  -63.48  12.69  1.46  1.32  5.19
2005 03 29 -10.07  -67.91  8.33  1.4  1.32  5.1
2005 03 30 -10.42  -64.03  11.92  1.26  1.15  4.57
2005 03 31 -10.55  -63.84  6.37  1.19  1.07  4.31
2005 04 01 -10.38  -63.91  4.25  1.21  1.11  4.44
2005 04 02 -9.57  -61.64  5.93  1.29  1.16  4.67
2005 04 03 -10.11  -62.47  4.78  1.3  1.17  4.69
2005 04 04 -10.23  -61.48  9.88  1.31  1.2  4.63
2005 04 05 -10.33  -64.08  5.9  1.27  1.18  4.67
2005 04 06 -10.39  -63.11  1.89  1.26  1.16  4.59
2005 04 07 -9.42  -62.89  5.46  1.2  1.1  4.27
2005 04 08 -10.02  -64.96  5.27  1.42  1.29  5.04
2005 04 09 -7.61  -62.94  12.42  1.39  1.28  5.03
2005 04 10 -8.62  -64.2  10.65  1.14  1.06  4.14
2005 04 11 -9.07  -64.43  14.11  1.16  1.08  4.18
2005 04 12 -8.6  -62.61  11.98  1.2  1.1  4.35
2005 04 13 -9.2  -61.81  7.32  1.22  1.12  4.42
2005 04 14 -9.66  -60.16  4.85  1.35  1.24  4.94
2005 04 15 -9.71  -62.91  1.15  1.33  1.22  4.83
2005 04 16 -9.5  -61.77  0.44  1.29  1.15  4.63
2005 04 17 -8.41  -62.25  11.02  1.31  1.17  4.68
2005 04 18 -8.25  -63  9.17  1.33  1.21  4.77
2005 04 19 -8.79  -64.59  14.11  1.39  1.26  5
2005 04 20 -7.87  -64.93  10.05  1.36  1.23  4.89
2005 04 21 -7.75  -67.56  2.08  1.55  1.4  5.55
2005 04 22 -8.62  -64.31  2.98  1.34  1.22  4.86
2005 04 23 -9.06  -64.58  6.68  1.28  1.17  4.65
2005 04 24 -9.23  -66.2  11.23  1.24  1.11  4.45
2005 04 25 -8.67  -65.5  11.38  1.34  1.22  4.79
2005 04 26 -10.57  -65.33  16.41  1.33  1.19  4.75
2005 04 27 -9.07  -63.45  9.86  1.44  1.32  5.17
2005 04 28 -10.28  -65.29  7.37  1.32  1.21  4.73
2005 04 29 -9.72  -63.5  14.76  1.2  1.1  4.33
2005 04 30 -9.89  -65.34  15.12  1.22  1.08  4.37
2005 05 01 -8.45  -60.55  6.14  1.19  1.05  4.25
2005 05 02 -9.65  -63.36  4.97  1.18  1.07  4.24
2005 05 03 -10.62  -64.18  2.9  1.26  1.16  4.58
2005 05 04 -10.45  -64.58  5.37  1.32  1.18  4.81
